id,text
0112,"subproductos y menudencias comestibles de cerdo como huesos, corazón, hígado (pana), guatitas, riñón, cuero, manos, lengua, criadillas, intestinos en general, cabezas, colas, orejas y patas de cerdo"
0117,"mezclas de hortalizas, frescas o refrigeradas"
1111,"té, café e infusiones adquiridos en restaurantes, cafés y similares, con servicio completo (11.1.1.01.05)"
0212,perada
0732,pasajes en taxi colectivo (colectivo)
0723,instalación de cámaras de automóviles
0974,"todo tipo de lápices, portaminas, lápices scripto, lápices glitter, lápices marcadores de placa, lapiceras o lápices pasta, lápices para dibujo rápido, lápices grafito, bolígrafos, rotuladores o marcadores, plumas, plumas fuente o estilográficas, plumas de tintas, lápices con punteros láser, minas de grafito, repuesto de lapicera, destacadores, todo tipo de plumones, como plumones para colorear, permanentes y para pizarra, lápices de cera (crayones), lápices pasteles y cajas de lápices"
1391,pagos por servicios notariales (13.9.1.09.07)
1391,"pagos por servicios de detectives privados, guardaespaldas"
0112,"mamíferos marinos, ranas y caracoles terrestres (01.1.2.01.00, 01.1.2.02.00, 01.1.2.03.00)"
0839,suscripciones en línea a servicios de cine y música (08.3.9.02.03)
0219,alcopops elaborados en base a whisky combinado con otras bebidas (alcohólicas o no alcohólicas) (02.1.9.01.99)
0117,plátanos y bananas para cocinar como plátano barraganete (plátanos verdes)
0912,"tablas de skate eléctricos (patinetas eléctricas), monopatines eléctricos (scooters eléctricos), monociclos y monopatines eléctricos de autoequilibrio y cuatrimotos (buggies) con fines recreativos"
0946,servicios de ayuda en navegación
1391,"pagos por servicios de agentes inmobiliarios, corredores de propiedades, subastadores y otros intermediarios en la compra y venta de propiedades"
0613,"prótesis ocular (por ejemplo, ojos de cristal) y lentes de contacto"
0241,pasta base
0313,delantales
0211,"licores como manzanilla, menta, amaretto, fernet, cacao, anís, mistela, licor amargo"
0219,cócteles y cremas de licor con alcohol (02.1.9.01.01)
0129,jarabes o siropes para la preparación de bebidas (01.2.9.01.99)
0921,videojuegos de computador
0562,limpieza en seco y lavado de textiles para el hogar (05.6.2.09.01)
0112,"cortes de cerdo como chuleta centro, chuleta vetada, chuleta de lomo, chuleta de pierna, chuleta parrillera"
0561,dispensadores de fragancias para el hogar (05.6.1.09.08)
0112,croquetas que no son de ave (01.1.2.05.99)
0454,"madera para combustible, en troncos, en leños, en ramas, en atados de leña o en formas similares"
1313,"tratamientos de belleza facial tales como radio frecuencia facial, peeling, dermoabrasión, micropigmentación, masoterapia facial, rejuvenecimiento facial, etc"
0942,"arriendo de bienes durables grandes para recreación descritos en 09.1.2.02.00, 09.1.2.03.00, 09.1.2.04.00 y 09.1.2.09.00"
0947,apuestas deportivas en línea
0521,"hule, tela impermeable"
0611,estupefacientes con fines medicinales (06.1.1.01.00)
0551,destornilladores eléctricos
0117,"todo tipo de papas, incluyendo las batatas"
0945,atención veterinaria a domicilio
1011,"otros gastos n.c.p. en educación de 1° a 6° básico, tales como programas de alfabetización para estudiantes mayores que cursan la escuela primaria, educación secundaria fuera de la escuela para adultos y jóvenes, excursiones que forman parte del programa escolar normal (costos de viaje y alojamiento), certificados emitidos por establecimientos educacionales (certificados de alumno regular, certificados de notas, etc.)"
1331,centros de actividades después de la jornada de escuela (after school)
0117,"garbanzos secos en todas sus variedades o denominaciones, por ejemplo, desi, gulabi, kabuli"
0445,"recogida de aguas residuales, vaciado de pozos y eliminación"
0511,alfombras y tapetes sueltos
1311,"máquinas eléctricas para cortar pelo, barba y afeitar"
1111,"alimentos y bebidas proporcionados por puestos de refrescos, puestos de pescado y papas fritas, puestos de venta de comida rápida sin asientos y establecimientos de comida para llevar"
0815,"CD (R y RW), DVD (R y RW), discos Blu-ray (R y RE), cintas de video, cintas de audio, casetes, cintas de audio digital (DAT) que se encuentran sin información (virgen) y que permiten grabar sobre ellas"
0723,"servicio de pintura, desabolladura y pulido para automóviles"
0832,"planes de telefonía móvil de voz, texto y datos (planes pospago, planes mixtos con Internet, mensajería, etc.)"
0117,"carne vegetal de soja, hamburguesas de soja, hamburguesas vegetarianas, tofu, tempeh y otros sustitutos de la carne hechos de verduras y frutos secos"
0611,"preparaciones farmacéuticas utilizadas para tratar enfermedades y lesiones (por ejemplo, pomadas, jarabes y cápsulas extemporáneas u otras sustancias galénicas preparadas con receta)"
0640,servicios de transporte de emergencia para pacientes y rescate de emergencia
1311,cepillos y peines de pelo eléctricos
0451,"gastos de la vivienda secundaria relacionados a electricidad de todas las fuentes (carbón, energía solar, energía hidroeléctrica, energía eólica, etc.)"
0611,"medicamentos para el sistema respiratorio, como aminofilina, bromuro de ipratropio, desloratadina, loratadina, salbutamol"
0119,"pimienta, pimiento, jengibre y otras especias"
0118,mermeladas (01.1.8.03.01)
0943,reparación de juguetes y artículos para pasatiempos (hobbies)
0312,trajes para niño (conjunto de pantalón y vestón) (03.1.2.01.02)
0117,tubérculos congelados
0946,máquinas de pinball (flipper) y otros juegos para adultos que no sean juegos de azar
0735,pasajes en Metro de Santiago (07.3.5.01.01)
0312,"trajes completos, trajes (conjuntos), trajes de dos piezas para mujer"
0111,"pan de nata, pan de anís, pan de huevo, pan brioche, pan de manzana y otros panes dulces"
0551,pulverizadoras motorizadas (05.5.1.01.99)
0117,"harina de legumbres, hortalizas, tubérculos y bananas de cocción (01.1.7.09.01)"
0241,hojas y nueces de betel
0219,alcopops elaborados en base a pisco combinado con otras bebidas (alcohólicas o no alcohólicas) (02.1.9.01.99)
0621,servicios de diagnóstico por imágenes y servicios de laboratorio médico no identificables por separado de los servicios preventivos para pacientes ambulatorios (06.2.1.00.00)
0321,botines de lactantes hechos de tela o piel de oveja
0231,"tabaco de pipa, tabaco de mascar o rapé y hojas de tabaco"
0432,"gastos por mano de obra en gasfitería, por ejemplo, detección y reparación de filtraciones o fugas de gas y agua (reparación de tuberías y grifería), instalación de grifería, instalación y reparación de calefón, destapes de desagües y cañerías, reparación de sanitarios (WC, lavamanos, etc.), servicios de arreglo de medidor de gas"
1215,"seguros asociados a instrumentos financieros, como los seguros de desgravamen asociados a un crédito hipotecario (12.1.5.01.00)"
1391,"pagos por cuotas de curso y de centro general de padres y apoderados para los niveles educativos de primera infancia, primaria, secundaria y no atribuible a un nivel"
0321,"zapatillas, zapatillas deportivas para mujer"
0119,"postres en polvos para preparar jaleas, budines y flanes, helados, leches asadas y otros"
0971,"descargas de libros no educativos, libros electrónicos (e-books), libros en línea, libros digitales, ciberlibros y audiolibros de temáticas no educativas tales como literatura, novelas, libros o cuentos infantiles (09.7.1.09.02)"
0931,coronas naturales para funerales y decoración de lápidas
1211,cargos por servicios de seguros relacionados a accidentes no relacionados con automóviles u otros vehículos (12.1.1.01.01)
0833,"servicios de banda ancha móvil con contrato, ya sea por cable o sistema wifi"
0946,ferias y parques de diversiones
0946,entradas para establecimientos de baile y clubes nocturnos (09.4.6.01.08)
0623,todos los componentes del cuidado curativo de la enfermedad o el tratamiento de la lesión
0974,"materiales educativos, como libros de ejercicios"
0946,cuotas de membresía en club de pesca y caza (09.4.6.02.04)
0821,"software y paquetes de software, tales como sistemas operativos, aplicaciones, lenguajes de programación, productividad de oficina, antivirus"
0946,"pistas de patineta (skate), piscinas, circuitos o campos de golf, gimnasios, centros deportivos, canchas de tenis, canchas de squash, pistas de bolos (bowling) y centros de tiro"
0521,"alfombras de baño, esteras y limpiapiés de distintos materiales"
0531,"salamandras, braseros, estufas y otros productos similares a leña, pellets u otro combustible sólido"
0117,soja seca
0313,piochas escolares (03.1.3.01.05)
0974,"esténcil (plantillas), papel de regalo, bolsas de regalo, sobres, hojas de cuadernillo de papelógrafo"
0561,"recogedores y cepillos para el polvo, plumeros"
0946,abonos a clubes deportivos para asistir a eventos deportivos (09.4.6.03.01)
0623,"todos los productos de salud (farmacéuticos, médicos, asistenciales, terapéuticos) necesarios para brindar servicios curativos o de rehabilitación ambulatorios cobrados con la tarifa de servicio del proveedor (especialista/otro profesional de la salud)"
0732,pasajes en bus interurbano nacional (07.3.2.01.02)
0312,"chalecos, suéteres y polerones escolares"
0813,"computadores de escritorio y computadores portátiles (notebooks, laptops)"
0610,"todos los productos de salud (farmacéuticos, médicos, de asistencia, terapéuticos) necesarios para brindar servicios dentales ambulatorios cobrados por separado de la tarifa de servicio del proveedor (06.1.0.00.00)"
0981,viajes o vacaciones internacionales cuyo gasto no es posible desglosar
1329,maletines para cosméticos (13.2.9.01.05)
0723,"servicios de mantenimiento y reparación de la pintura de motocicletas: desabolladura, pintura, pulido"
0321,"calzado deportivo adecuado para el uso diario o de ocio (calzado para correr, entrenamiento cruzado, tenis, básquetbol, canotaje, etc.)"
0551,"repuestos para orilladora eléctrica, cadenas de motosierra, brocas, avellanador, puntas, soportes para taladro, hojas de sierra, discos laminados, mascarillas para soldar, filtros para limpiar y clorar el agua, electrodos"
0732,transporte de pasajeros contratado por medio de aplicaciones web y móviles
0932,productos veterinarios (09.3.2.02.03)
1312,"peinetas, cepillos, ondulines (tubos o rizadores), cepillos para tinturar el pelo"
0113,"machas vivas, frescas, refrigeradas o congeladas"
0942,mantenimiento y reparación de los bienes durables grandes para recreación que se describen en 09.1.2.00.00
0612,balanzas o pesas para bebés (06.1.2.01.01)
1215,seguros asociados a instrumentos financieros otorgados por instituciones bancarias (12.1.5.01.01)
0129,"jugo y savia de abedul, jugos y bebidas de aloe vera"
0931,flores de interior (naturales o artificiales estén o no en floreros)
0723,"servicio de mantenimiento y reparación de neumáticos: recauchutado, reparación de pinchazos, cambio de neumáticos"
0911,"cámaras de video, incluidas videocámaras y cámaras móviles (cámaras deportivas)"
0922,equipos GPS (posicionamiento satelital) para embarcaciones o senderismo
0551,"tractores de jardín, motosierras, cortadoras de césped, podadoras de césped, cortasetos, cultivadores"
0921,instrumentos musicales de juguete (09.2.1.02.99)
0711,vehículos nuevos adaptados para personas en situación de discapacidad
0561,colgador de gancho para ropa (05.6.1.09.99)
1222,"cargos explícitos por los servicios financieros de las corporaciones que toman depósitos, tales como bancos comerciales (bancos tradicionales), cooperativas de crédito, bancos cooperativos, cajas de ahorros, bancos postales y cajas o bancos de ahorros postales"
0814,"reproductores y grabadores de DVD y Blu-ray para equipos de recepción, grabación y reproducción de sonido e imágenes (por ejemplo, televisores) (08.1.4.01.02)"
0521,"mantas, cubrecamas, plumones, frazadas, chalones, colchas, edredones, cubre colchones, cubre plumones, faldones, cobertores de futón"
0552,"lámparas de mano, linternas (05.5.2.02.03)"
0312,"uniformes de Instituciones Sin Fines de Lucro (ISFL) y otras agrupaciones afines, para hombre o niño, como Scouts, Defensa Civil, Cruz Roja, entre otras"
0313,"corbatas, corbatines, humitas escolares de cualquier tipo de material y confección"
0713,"bicicletas californianas, de paseo, choperas, plegables, eléctricas, bicicletas eléctricas de pedaleo asistido (pedelecs), ciclomotor eléctrico, de aro 21 o más, nuevas o refaccionadas"
0932,"alimentos para animales comprados para transporte personal, animales criados para el consumo propio o con fines recreativos"
1331,casas de reposo y residencias para personas mayores sin atención médica
1031,excursiones o intercambios de estudiantes que forman parte del programa estudiantil normal (costos de viaje y alojamiento)
0946,acceso pagados a lugares de pesca
0813,máquinas de escribir y procesadores de texto (dispositivo)
0551,"taladros eléctricos, taladros de percusión, sierras eléctricas, lijadoras eléctricas"
0212,chicha de uva
1111,"estupefacientes comprados en cafeterías, si se aplica un cargo por servicio (11.1.1.00.00)"
0312,primeras capas en ropa interior y calcetines para niño (03.1.2.01.16)
1111,"desayunos completos, onces completas: té, café o bebidas, sándwiches o tostadas, masas dulces o saladas"
0541,"organizadores de ropa, cajas organizadoras, organizadores de productos para la ducha, porta cepillos, porta papel higiénico, jaboneras, porta toalla, dispensadores plásticos de bolsas, cajas fuertes o de seguridad portátiles con cerradura, buzones, carros de feria"
0454,"aserrín, desperdicios y desechos de madera, no aglomerados"
0112,paté de hígado
0932,"compra de todo tipo de mascotas tales como aves, perros, gatos, peces, tortugas, cerdos, roedores, reptiles, etc"
0111,"panes dulces, por ejemplo, pan de nata, pan de anís, pan de huevo, pan brioche (01.1.1.03.10)"
0531,"parrillas a gas, parrillas a carbón, asadores, asadores eléctricos grandes, parrillas eléctricas grandes"
0532,"tablas de planchar, tendederos de ropa portátil"
1329,otros artículos funerarios
0312,"bikinis y trajes de baño de todo tipo para mujer y las versiones deportivas de estos, según corresponda"
0114,"leche (01.1.4.01.00, 01.1.4.02.00, 01.1.4.03.00, 01.1.4.04.00)"
1311,reparación de aparatos eléctricos para el cuidado personal (13.1.1.02.01)
0312,"abrigos, chaquetas, montgomery, chamarras, casacas, cortavientos, parkas largas o cortas, impermeables y capas para lactante"
1121,"comisiones de las agencias de viajes por alojamiento, si se cobran por separado"
0551,"taladros portátiles eléctricos, cepillos eléctricos para madera, lijadoras eléctricas, pulidoras eléctricas, destornilladores eléctricos, sierras circulares, sierras caladoras"
0922,"equipos para campamentos (camping), como carpas, sacos de dormir, mochilas para acampar (mochileras), colchones inflables y bombines, cocinillas de camping y parrillas portátiles para camping"
0974,papel de regalo
0117,plátanos y bananas para cocinar congelados
0561,"agujas de coser, alfileres, alfileres de gancho, palillos de tejer, dedales (05.6.1.09.06)"
0561,bolsas para aspiradoras
0241,PCP (fenciclidina)
0112,"cecinas y fiambres de pavo cocidos como jamón y pechuga, mortadela y otros productos similares elaborados con carne de pavo"
0932,"placas de identificación, chip de identificación, chip de rastreo para mascotas"
0721,"productos específicamente para la limpieza de la motocicleta, tales como pinturas, limpiadores de cromo, compuestos de sellado y esmaltes para carrocerías, ceras para motocicletas, renovadores de neumáticos, pastas de pulir, lápices retocadores"
0839,servicios de streaming (cine y música)
0511,"escritorios, escritorios con sillas, mesas para computador, mesas de dibujo, sillas para escritorio"
0623,servicios en hospitales o en un entorno hospitalario sin pasar la noche (excluyendo preventivo (06.2.1.00.00) y dental (06.2.2.00.00))
0511,"todo tipo de camas como box spring, camas americanas, camas europeas, camas nido, camas inflables, camarotes, marquesas"
0113,"otros invertebrados acuáticos comestibles y animales, como los pepinos de mar, los erizos de mar, los chorros de mar y las medusas"
0511,"set de muebles de cocina, muebles para cocina vendidos por separado (módulos, cajones, bases, etc.), repisas de cocina, alacenas, despensas, bases para lavaplatos, estanterías de cocina, mesas de cocina, pisos o taburetes de cocina, sillas de cocina, cajoneras de cocina, cubierta para mueble de cocina"
0117,chalotas (01.1.7.04.05)
0921,árboles de Navidad naturales o artificiales (09.2.1.03.01)
